age,balance,duration,campaign,pdays,previous,cluster,anomaly_score,Outlier
55,5345,278,1,-1,0,0,0.0763294933716494,Normal
30,-209,188,2,-1,0,0,0.1384437179909644,Normal
39,0,174,2,-1,0,0,0.08579628167447778,Normal
39,42,226,2,-1,0,0,0.1384437179909644,Normal
50,41,190,1,-1,0,0,0.13746116830848465,Normal
44,-99,111,2,-1,0,0,0.1394552645040253,Normal
37,17,164,1,-1,0,0,0.08491469598906753,Normal
46,276,157,2,-1,0,0,0.11940459676708753,Normal
32,-170,46,1,-1,0,0,0.031677341973296635,Normal
37,230,374,1,-1,0,0,0.02251703843061259,Normal
29,9,349,1,-1,0,0,0.12958962188320367,Normal
41,946,325,1,-1,0,0,0.12958962188320367,Normal
45,1297,233,2,-1,0,0,0.15484757884742867,Normal
57,-331,531,1,-1,0,0,0.09979169447964564,Normal
48,44,153,1,-1,0,0,0.08491469598906753,Normal
60,15,80,1,-1,0,0,0.14020813584335395,Normal
26,712,232,1,-1,0,0,0.12049899897142685,Normal
58,5435,118,1,-1,0,0,0.0877785067207068,Normal
34,507,190,1,-1,0,0,0.16952944690091676,Normal
55,387,918,1,-1,0,0,0.09979169447964564,Normal
41,0,238,1,-1,0,0,0.15291557067354306,Normal
50,1716,82,1,-1,0,0,0.02785820066141842,Normal
49,167,198,3,-1,0,0,0.16616922598863804,Normal
44,40,160,2,-1,0,0,0.05193941130687185,Normal
44,148,211,1,-1,0,0,0.15291557067354306,Normal
31,17,120,1,-1,0,0,0.13755724619326865,Normal
34,1011,136,1,-1,0,0,0.05935927785302664,Normal
46,1527,269,1,-1,0,0,-0.033673562454924144,Outlier
42,744,157,1,-1,0,0,0.0450213537189329,Normal
52,484,128,1,-1,0,0,0.13755724619326865,Normal
29,0,211,1,-1,0,0,0.05377500931344115,Normal
53,136,267,2,-1,0,0,0.15484757884742867,Normal
43,1335,371,2,-1,0,0,0.13130529340003932,Normal
38,517,288,2,-1,0,0,0.09814387693036264,Normal
46,459,221,1,-1,0,0,0.0947839503974599,Normal
48,549,427,1,-1,0,0,-0.01485224068400437,Outlier
30,83,310,1,-1,0,0,0.13746116830848465,Normal
44,213,158,1,-1,0,0,0.09050629552990086,Normal
31,203,604,3,-1,0,0,0.1058081075744437,Normal
42,518,198,1,-1,0,0,0.12049899897142685,Normal
40,3877,145,1,-1,0,0,-0.008166677711266668,Outlier
52,1236,247,1,-1,0,0,0.16952944690091676,Normal
45,756,179,2,-1,0,0,0.10351352640452949,Normal
48,157,73,1,-1,0,0,0.16952944690091676,Normal
45,-66,263,2,-1,0,0,0.15484757884742867,Normal
34,245,13,1,-1,0,0,0.10536679865930398,Normal
34,-144,79,2,-1,0,0,0.15484757884742867,Normal
46,71,416,1,-1,0,0,0.12958962188320367,Normal
49,505,162,1,-1,0,0,0.10029973861514874,Normal
50,249,129,1,-1,0,0,0.11733909724607827,Normal
34,0,150,1,-1,0,0,0.08491469598906753,Normal
40,11,43,1,-1,0,0,0.12049899897142685,Normal
36,639,191,1,-1,0,0,0.16952944690091676,Normal
59,124,26,1,-1,0,0,0.07107653735853325,Normal
45,82,250,1,-1,0,0,0.16952944690091676,Normal
36,107,146,1,-1,0,0,0.10651794944009435,Normal
56,473,416,1,-1,0,0,0.12958962188320367,Normal
42,372,121,2,-1,0,0,0.10351352640452949,Normal
30,46,114,2,-1,0,0,0.1394552645040253,Normal
30,34,289,1,-1,0,0,0.0933622841645978,Normal
47,935,225,1,-1,0,0,0.10536679865930398,Normal
33,-10,123,1,-1,0,0,0.13755724619326865,Normal
36,-106,130,2,-1,0,0,0.1394552645040253,Normal
39,471,161,2,-1,0,0,0.0765624684529016,Normal
56,778,149,2,-1,0,0,0.10351352640452949,Normal
39,170,268,2,-1,0,0,0.07102917361147476,Normal
42,315,259,2,-1,0,0,0.17043034692174003,Normal
52,3165,26,1,-1,0,0,0.09844820330949439,Normal
36,131,153,1,-1,0,0,0.10029973861514874,Normal
35,204,424,2,-1,0,0,0.13130529340003932,Normal
47,83,179,2,-1,0,0,0.1394552645040253,Normal
59,0,97,1,-1,0,0,0.13746116830848465,Normal
57,5431,383,1,-1,0,0,0.058354882902008964,Normal
38,1759,440,1,-1,0,0,-0.023011810501348817,Outlier
46,-125,23,1,-1,0,0,0.16952944690091676,Normal
34,0,195,1,-1,0,0,0.14020813584335395,Normal
28,5090,1297,3,-1,0,0,0.033174431310851626,Normal
38,573,87,1,-1,0,0,0.10536679865930398,Normal
56,1602,427,1,-1,0,0,0.08160065665421956,Normal
41,-137,189,1,-1,0,0,0.09469893060813239,Normal
52,0,195,1,-1,0,0,0.07743149826632767,Normal
54,193,179,1,-1,0,0,0.11062207245436173,Normal
61,195,179,1,-1,0,0,0.13755724619326865,Normal
53,288,69,1,-1,0,0,0.14020813584335395,Normal
47,19,105,2,-1,0,0,0.1394552645040253,Normal
53,25,266,3,-1,0,0,0.15104895729446166,Normal
46,216,524,2,-1,0,0,0.13130529340003932,Normal
39,190,96,2,-1,0,0,0.11539344542906055,Normal
56,99,155,2,-1,0,0,0.10351352640452949,Normal
55,2298,162,2,-1,0,0,0.028772499572797927,Normal
44,17,352,2,-1,0,0,0.05175982661079492,Normal
37,0,76,4,-1,0,0,0.14365344452190065,Normal
35,0,154,2,-1,0,0,0.11940459676708753,Normal
55,840,310,2,-1,0,0,0.17043034692174003,Normal
37,358,390,3,-1,0,0,0.12467984232975932,Normal
30,0,369,1,-1,0,0,0.08347606220058323,Normal
37,-325,112,2,-1,0,0,0.11940459676708753,Normal
36,-15,341,3,-1,0,0,0.07737837624485622,Normal
38,581,79,1,-1,0,0,0.16952944690091676,Normal
41,4070,140,2,-1,0,0,0.028772499572797927,Normal
48,74,315,1,-1,0,0,0.14020813584335395,Normal
55,141,262,2,-1,0,0,0.1384437179909644,Normal
28,89,174,2,-1,0,0,0.07836870980323074,Normal
54,0,138,3,-1,0,0,0.1335334201529152,Normal
30,450,526,2,-1,0,0,0.10005962348172037,Normal
48,310,135,1,-1,0,0,0.0830226176790545,Normal
31,0,36,5,-1,0,0,0.15719756446401606,Normal
38,384,1906,3,-1,0,0,0.12467984232975932,Normal
37,395,219,2,-1,0,0,0.17043034692174003,Normal
37,-118,147,2,-1,0,0,0.023159666406247226,Normal
56,5,407,2,-1,0,0,0.11145614102637041,Normal
51,50,121,1,-1,0,0,0.13755724619326865,Normal
39,285,209,1,-1,0,0,0.16952944690091676,Normal
49,15,92,2,-1,0,0,0.07645711900009766,Normal
51,653,208,1,-1,0,0,0.15291557067354306,Normal
43,918,193,1,-1,0,0,0.16952944690091676,Normal
32,243,144,1,-1,0,0,0.13755724619326865,Normal
29,405,65,1,-1,0,0,0.0933622841645978,Normal
48,1328,339,1,-1,0,0,0.03389737482979094,Normal
55,255,285,1,-1,0,0,0.15291557067354306,Normal
53,3397,231,1,-1,0,0,0.11914115702914718,Normal
47,2106,168,1,-1,0,0,0.03019031808367223,Normal
39,2877,278,1,-1,0,0,0.05443731761229531,Normal
31,60,389,1,-1,0,0,0.05853693045961006,Normal
39,2226,158,1,-1,0,0,0.06531730802862412,Normal
40,2880,145,2,-1,0,0,0.06530788458044146,Normal
40,-5,78,2,-1,0,0,0.05518960143355023,Normal
48,147,142,3,-1,0,0,0.10449805812208068,Normal
33,7,87,1,-1,0,0,0.13746116830848465,Normal
40,109,147,2,-1,0,0,0.1394552645040253,Normal
59,-119,289,1,-1,0,0,0.15291557067354306,Normal
30,484,703,1,-1,0,0,0.12958962188320367,Normal
31,1852,170,3,-1,0,0,-0.010391343413238996,Outlier
35,533,802,1,-1,0,0,0.12958962188320367,Normal
54,21,381,2,-1,0,0,0.10004565081226857,Normal
34,2434,218,4,-1,0,0,0.003023441223826251,Normal
32,90,57,2,-1,0,0,0.17043034692174003,Normal
56,4246,304,2,-1,0,0,0.02552818730871187,Normal
32,395,241,3,-1,0,0,0.09094112107248292,Normal
42,15,230,1,-1,0,0,0.15291557067354306,Normal
33,85,262,3,-1,0,0,0.11012712950659015,Normal
52,-184,392,2,-1,0,0,0.10301172658903934,Normal
52,660,201,2,-1,0,0,0.13983483306849348,Normal
52,-183,145,1,-1,0,0,0.07533053761855668,Normal
30,1144,252,1,-1,0,0,0.13746116830848465,Normal
44,1,235,4,-1,0,0,0.13125535115436116,Normal
35,69,235,2,-1,0,0,0.17043034692174003,Normal
55,220,328,2,-1,0,0,0.02803465957812279,Normal
33,332,116,2,-1,0,0,0.11940459676708753,Normal
37,240,246,1,-1,0,0,0.12049899897142685,Normal
42,0,293,1,-1,0,0,0.12049899897142685,Normal
43,0,37,2,-1,0,0,0.17043034692174003,Normal
38,898,132,2,-1,0,0,0.1082575125995685,Normal
37,123,530,2,-1,0,0,0.13130529340003932,Normal
31,252,175,3,-1,0,0,0.08004069278184012,Normal
41,65,524,2,-1,0,0,0.05175982661079492,Normal
41,-366,29,3,-1,0,0,0.16616922598863804,Normal
29,209,311,2,-1,0,0,0.12082370859299069,Normal
38,221,211,2,-1,0,0,0.12082370859299069,Normal
44,4,312,3,-1,0,0,0.10930045260014043,Normal
39,104,412,1,-1,0,0,0.12958962188320367,Normal
28,312,392,1,-1,0,0,0.08347606220058323,Normal
33,-349,191,1,-1,0,0,0.16952944690091676,Normal
41,4,284,2,-1,0,0,0.07645711900009766,Normal
40,-322,144,1,-1,0,0,0.11733909724607827,Normal
29,-150,328,1,-1,0,0,0.12958962188320367,Normal
38,1349,100,1,-1,0,0,0.04785672862656054,Normal
32,281,226,1,-1,0,0,0.14275848012070508,Normal
45,1259,507,1,-1,0,0,0.12958962188320367,Normal
33,101,392,1,-1,0,0,0.08347606220058323,Normal
34,848,684,2,-1,0,0,0.13130529340003932,Normal
41,89,333,2,-1,0,0,0.07141412969758543,Normal
41,140,311,3,-1,0,0,0.16616922598863804,Normal
35,148,128,2,-1,0,0,0.08579628167447778,Normal
40,200,322,2,-1,0,0,0.08392603702971002,Normal
60,46,202,4,-1,0,0,0.14365344452190065,Normal
47,201,92,2,-1,0,0,0.1384437179909644,Normal
46,530,739,3,-1,0,0,0.1058081075744437,Normal
31,0,273,2,-1,0,0,0.12082370859299069,Normal
49,1,260,3,-1,0,0,0.16616922598863804,Normal
29,43,268,2,-1,0,0,0.17043034692174003,Normal
31,-173,396,2,-1,0,0,0.022432977842247848,Normal
38,389,262,1,-1,0,0,0.0947839503974599,Normal
37,215,308,3,-1,0,0,0.15104895729446166,Normal
35,-131,467,2,-1,0,0,0.13130529340003932,Normal
31,783,320,1,-1,0,0,0.029848865360207255,Normal
41,0,160,3,-1,0,0,0.1335334201529152,Normal
46,80,245,2,-1,0,0,0.10743967937373439,Normal
40,105,189,2,-1,0,0,0.1384437179909644,Normal
29,182,477,1,-1,0,0,0.12958962188320367,Normal
49,82,310,1,-1,0,0,0.16952944690091676,Normal
42,0,65,3,-1,0,0,0.09050585809576128,Normal
54,510,196,2,-1,0,0,0.17043034692174003,Normal
40,242,221,2,-1,0,0,0.05258734826634903,Normal
53,244,197,2,-1,0,0,0.17043034692174003,Normal
49,92,221,2,-1,0,0,0.09488387589311048,Normal
40,0,64,2,-1,0,0,0.15484757884742867,Normal
29,948,75,2,-1,0,0,0.12082370859299069,Normal
36,23,400,2,-1,0,0,0.11145614102637041,Normal
37,710,378,3,-1,0,0,0.12467984232975932,Normal
39,1205,118,2,-1,0,0,0.1394552645040253,Normal
36,368,1597,2,-1,0,0,0.13130529340003932,Normal
44,1631,346,2,-1,0,0,0.057643053790394694,Normal
40,6,60,3,-1,0,0,0.16616922598863804,Normal
49,26,276,2,-1,0,0,0.17043034692174003,Normal
30,-48,152,2,-1,0,0,0.023159666406247226,Normal
57,2142,251,3,-1,0,0,0.05071940274672937,Normal
24,77,390,2,-1,0,0,0.08392603702971002,Normal
46,401,306,2,-1,0,0,0.10743967937373439,Normal
33,21,189,3,-1,0,0,0.13496991969853672,Normal
43,0,125,2,-1,0,0,0.10351352640452949,Normal
43,-497,234,2,-1,0,0,0.12082370859299069,Normal
40,369,79,2,-1,0,0,0.08600767346278915,Normal
44,78,13,6,-1,0,0,0.03921631573753359,Normal
35,226,283,3,-1,0,0,0.09094112107248292,Normal
47,503,109,2,-1,0,0,0.1394552645040253,Normal
33,372,132,2,-1,0,0,0.1394552645040253,Normal
31,0,144,2,-1,0,0,0.1394552645040253,Normal
40,0,121,2,-1,0,0,0.10351352640452949,Normal
36,125,95,3,-1,0,0,0.14040557032525863,Normal
56,4,31,3,-1,0,0,0.11385215372288571,Normal
40,419,112,3,-1,0,0,0.018008018996559683,Normal
41,322,87,4,-1,0,0,0.13125535115436116,Normal
53,303,593,2,-1,0,0,0.13130529340003932,Normal
39,607,99,2,-1,0,0,0.17043034692174003,Normal
44,579,198,2,-1,0,0,0.1384437179909644,Normal
38,3047,285,2,-1,0,0,0.11653228991303832,Normal
54,83,190,3,-1,0,0,0.13529313591069225,Normal
58,68,172,5,-1,0,0,0.05324090039854512,Normal
52,58,213,3,-1,0,0,0.15104895729446166,Normal
28,251,178,2,-1,0,0,0.08579628167447778,Normal
36,688,174,2,-1,0,0,0.1394552645040253,Normal
60,364,631,2,-1,0,0,0.11145614102637041,Normal
42,55,176,5,-1,0,0,0.08794630177878071,Normal
42,101,32,3,-1,0,0,0.16616922598863804,Normal
44,105,1529,2,-1,0,0,0.05175982661079492,Normal
51,325,254,2,-1,0,0,0.11539344542906055,Normal
49,198,200,2,-1,0,0,0.15484757884742867,Normal
47,209,135,2,-1,0,0,0.07998224650534735,Normal
37,183,112,4,-1,0,0,0.1277218601514043,Normal
34,105,314,3,-1,0,0,0.09050585809576128,Normal
35,109,597,3,-1,0,0,0.12467984232975932,Normal
35,376,207,3,-1,0,0,0.11708193374646331,Normal
40,-7,410,2,-1,0,0,0.11145614102637041,Normal
55,0,160,3,-1,0,0,0.10449805812208068,Normal
55,143,42,3,-1,0,0,0.16616922598863804,Normal
35,550,55,2,-1,0,0,0.05258734826634903,Normal
57,162,155,2,-1,0,0,0.11940459676708753,Normal
53,115,336,3,-1,0,0,0.04528157107738606,Normal
41,512,233,2,-1,0,0,0.15484757884742867,Normal
57,807,211,2,-1,0,0,0.10743967937373439,Normal
45,248,88,5,-1,0,0,0.09624838703190142,Normal
43,1211,208,3,-1,0,0,0.15104895729446166,Normal
56,7,305,2,-1,0,0,0.07645711900009766,Normal
31,281,206,2,-1,0,0,0.14499266601340594,Normal
37,88,128,2,-1,0,0,0.08579628167447778,Normal
30,32,122,3,-1,0,0,0.061611941076018306,Normal
30,115,66,3,-1,0,0,0.11708193374646331,Normal
54,254,66,2,-1,0,0,0.17043034692174003,Normal
36,144,164,2,-1,0,0,0.06621264285620687,Normal
55,383,343,3,-1,0,0,0.072636190492817,Normal
37,569,126,2,-1,0,0,0.08579628167447778,Normal
38,0,59,3,-1,0,0,0.16616922598863804,Normal
48,3754,249,3,-1,0,0,0.1134788376761462,Normal
55,6920,406,3,-1,0,0,0.02283058102605129,Normal
59,307,250,7,-1,0,0,0.14748611484480245,Normal
37,-421,183,5,-1,0,0,0.15719756446401606,Normal
33,60,190,3,-1,0,0,0.10524852727231127,Normal
44,67,220,2,-1,0,0,0.15484757884742867,Normal
57,402,153,3,-1,0,0,0.1335334201529152,Normal
30,800,95,2,-1,0,0,0.07149139065472965,Normal
42,239,191,3,-1,0,0,0.14040557032525863,Normal
51,421,216,2,-1,0,0,0.1384437179909644,Normal
44,161,89,2,-1,0,0,0.1400116412861464,Normal
46,289,51,3,-1,0,0,0.1374343431315488,Normal
29,110,169,3,-1,0,0,0.08196017798393695,Normal
39,245,148,3,-1,0,0,0.11771808684273799,Normal
42,0,132,3,-1,0,0,0.13637087175486673,Normal
50,156,117,3,-1,0,0,0.11771808684273799,Normal
42,0,275,4,-1,0,0,0.11356388448800342,Normal
39,20,124,2,-1,0,0,0.14125470240261323,Normal
55,92,118,3,-1,0,0,0.0578103360132165,Normal
46,89,479,2,-1,0,0,0.13313989401580334,Normal
42,166,285,3,-1,0,0,0.16923008974951065,Normal
45,103,35,4,-1,0,0,0.08607619057844945,Normal
43,-454,322,2,-1,0,0,0.11329520073348148,Normal
42,445,202,2,-1,0,0,0.17252983232298164,Normal
30,4,172,8,-1,0,0,0.0830739137452361,Normal
47,1001,201,4,-1,0,0,0.16377798565853735,Normal
51,-69,216,3,-1,0,0,0.13775934907726162,Normal
38,42,195,2,-1,0,0,0.12215848368847726,Normal
57,1617,96,2,-1,0,0,0.06020851950657247,Normal
42,221,720,2,-1,0,0,0.03349206976330388,Normal
32,210,188,2,-1,0,0,0.1400116412861464,Normal
46,0,70,2,-1,0,0,0.07223147491250403,Normal
29,185,141,3,-1,0,0,0.0578103360132165,Normal
59,836,106,1,-1,0,0,0.1392316511073144,Normal
32,301,395,2,-1,0,0,0.08546462768763025,Normal
44,503,629,2,-1,0,0,0.11329520073348148,Normal
40,407,502,1,-1,0,0,0.11094592954664534,Normal
31,53,446,1,-1,0,0,0.08518510222062647,Normal
46,2303,241,1,-1,0,0,0.0948441106366612,Normal
43,144,131,3,-1,0,0,0.06266868687135008,Normal
34,205,312,1,-1,0,0,0.17151040723150301,Normal
39,305,275,6,-1,0,0,0.07919177787698761,Normal
30,251,120,2,-1,0,0,0.10418440287674724,Normal
56,0,333,4,-1,0,0,0.12173237874160736,Normal
29,8,113,1,-1,0,0,0.11170663890162646,Normal
40,139,91,1,-1,0,0,0.1393340854704092,Normal
36,184,128,3,-1,0,0,0.13637087175486673,Normal
37,238,200,2,-1,0,0,0.12215848368847726,Normal
35,0,326,1,-1,0,0,0.10083894901236928,Normal
35,0,292,1,-1,0,0,0.1551513253604147,Normal
47,222,68,1,-1,0,0,0.1551513253604147,Normal
31,414,215,1,-1,0,0,0.17151040723150301,Normal
56,223,97,1,-1,0,0,0.09618475358147521,Normal
57,197,32,1,-1,0,0,0.14134398006302218,Normal
36,-251,162,1,-1,0,0,0.1392316511073144,Normal
45,-139,152,3,-1,0,0,0.10025778766764426,Normal
47,733,268,1,-1,0,0,0.10705054620168158,Normal
29,0,104,2,-1,0,0,0.06230674940319725,Normal
57,1,852,1,-1,0,0,0.10083894901236928,Normal
45,97,923,3,-1,0,0,0.10874566115992729,Normal
31,435,159,2,-1,0,0,0.05954103046764503,Normal
31,0,953,3,-1,0,0,0.02917042383408941,Normal
37,147,416,2,-1,0,0,0.042881783001118556,Normal
30,3,174,1,-1,0,0,0.06171147859096504,Normal
58,1109,180,1,-1,0,0,0.10130237764464095,Normal
33,404,139,1,-1,0,0,0.1392316511073144,Normal
39,981,294,1,-1,0,0,0.1551513253604147,Normal
33,95,102,1,-1,0,0,0.09618475358147521,Normal
34,302,124,1,-1,0,0,0.1392316511073144,Normal
36,-290,128,1,-1,0,0,0.10130237764464095,Normal
37,259,130,1,-1,0,0,0.08715250914083028,Normal
35,527,143,1,-1,0,0,0.1392316511073144,Normal
55,102,74,1,-1,0,0,0.17151040723150301,Normal
34,872,105,2,-1,0,0,0.023584879107408918,Normal
40,490,477,2,-1,0,0,0.03349206976330388,Normal
42,19,158,1,-1,0,0,0.060043530325890826,Normal
37,16,250,1,-1,0,0,0.17151040723150301,Normal
42,386,168,1,-1,0,0,0.0663797476955984,Normal
35,539,520,1,-1,0,0,0.08518510222062647,Normal
44,-329,171,1,-1,0,0,0.10130237764464095,Normal
30,-174,113,1,-1,0,0,0.08715250914083028,Normal
45,68,254,1,-1,0,0,0.17151040723150301,Normal
35,-532,149,1,-1,0,0,0.024943990316767528,Normal
36,0,133,2,-1,0,0,0.10418440287674724,Normal
49,64,293,3,-1,0,0,0.16923008974951065,Normal
31,1415,485,1,-1,0,0,0.08518510222062647,Normal
31,147,374,1,-1,0,0,0.08518510222062647,Normal
39,72,425,6,-1,0,0,0.10899964456637645,Normal
37,-196,207,1,-1,0,0,0.12214788290780765,Normal
33,716,83,3,-1,0,0,0.1543962195313025,Normal
37,0,228,1,-1,0,0,0.0957212103153588,Normal
42,-246,149,1,-1,0,0,0.1392316511073144,Normal
56,-203,139,1,-1,0,0,0.1392316511073144,Normal
37,245,732,2,-1,0,0,0.08546462768763025,Normal
36,342,142,1,-1,0,0,0.08715250914083028,Normal
29,3,359,1,-1,0,0,0.059575585197580216,Normal
54,-248,112,1,-1,0,0,0.0663797476955984,Normal
38,376,1521,1,-1,0,0,0.13129609825972305,Normal
43,370,216,1,-1,0,0,0.1393340854704092,Normal
47,594,161,1,-1,0,0,0.08715250914083028,Normal
47,387,122,2,-1,0,0,0.14125470240261323,Normal
38,208,800,1,-1,0,0,0.13129609825972305,Normal
40,563,615,1,-1,0,0,0.13129609825972305,Normal
33,392,254,1,-1,0,0,0.1393340854704092,Normal
33,165,111,1,-1,0,0,0.11170663890162646,Normal
53,236,354,1,-1,0,0,0.03695893448690557,Normal
37,52,359,1,-1,0,0,0.11094592954664534,Normal
40,1265,97,1,-1,0,0,0.05354484034499718,Normal
37,693,327,3,-1,0,0,0.10874566115992729,Normal
35,118,236,1,-1,0,0,0.17151040723150301,Normal
49,3659,160,1,-1,0,0,0.06735820315159902,Normal
26,24,180,1,-1,0,0,0.08715250914083028,Normal
38,673,184,1,-1,0,0,0.05354484034499718,Normal
52,273,227,1,-1,0,0,0.14134398006302218,Normal
33,327,109,1,-1,0,0,0.10130237764464095,Normal
31,299,492,2,-1,0,0,0.08546462768763025,Normal
32,0,298,1,-1,0,0,0.17151040723150301,Normal
35,109,83,2,-1,0,0,0.09590645637215856,Normal
55,552,241,2,-1,0,0,0.04618563959057087,Normal
32,473,204,2,-1,0,0,0.11742433750484466,Normal
37,414,131,1,-1,0,0,0.024943990316767528,Normal
45,154,1138,1,-1,0,0,0.13129609825972305,Normal
31,344,123,1,-1,0,0,0.1392316511073144,Normal
38,8,125,1,-1,0,0,0.1392316511073144,Normal
37,78,295,2,-1,0,0,0.17252983232298164,Normal
38,266,287,1,-1,0,0,0.17151040723150301,Normal
33,98,109,1,-1,0,0,0.10876805475361034,Normal
38,83,140,2,-1,0,0,0.12175527874297243,Normal
37,45,204,1,-1,0,0,0.05354484034499718,Normal
29,8,233,1,-1,0,0,0.1442334744981421,Normal
42,263,254,1,-1,0,0,0.0957212103153588,Normal
40,306,184,2,-1,0,0,0.17252983232298164,Normal
32,233,193,1,-1,0,0,0.0957212103153588,Normal
47,447,126,1,-1,0,0,0.019901142712440145,Normal
29,872,230,1,-1,0,0,0.12214788290780765,Normal
53,-291,591,1,-1,0,0,0.07199925938868934,Normal
31,309,294,1,-1,0,0,0.1442334744981421,Normal
59,202,173,1,-1,0,0,0.1392316511073144,Normal
29,56,336,1,-1,0,0,0.11094592954664534,Normal
59,229,19,1,-1,0,0,0.1551513253604147,Normal
44,143,153,1,-1,0,0,0.11956165223435716,Normal
38,100,786,1,-1,0,0,0.08518510222062647,Normal
49,326,99,2,-1,0,0,0.17252983232298164,Normal
43,167,243,1,-1,0,0,0.17151040723150301,Normal
52,545,260,1,-1,0,0,0.12214788290780765,Normal
40,2100,164,2,-1,0,0,0.08847541298115263,Normal
32,0,255,2,-1,0,0,0.17252983232298164,Normal
47,192,47,1,-1,0,0,0.1551513253604147,Normal
33,442,463,1,-1,0,0,0.04932952611970842,Normal
35,267,192,1,-1,0,0,0.0957212103153588,Normal
27,0,388,7,-1,0,0,0.05656117235065383,Normal
50,377,221,1,-1,0,0,0.1551513253604147,Normal
44,7624,126,5,-1,0,0,0.05481081363897655,Normal
43,66,175,5,-1,0,0,0.10984768132738287,Normal
51,37,256,6,-1,0,0,0.09379268163150178,Normal
32,64,202,2,-1,0,0,0.12215848368847726,Normal
47,34,104,1,-1,0,0,0.03712992899010914,Normal
34,627,283,2,-1,0,0,0.1400116412861464,Normal
57,1013,448,1,-1,0,0,0.11094592954664534,Normal
43,140,127,1,-1,0,0,0.08715250914083028,Normal
40,8823,378,1,-1,0,0,0.024261610286878343,Normal
28,97,67,1,-1,0,0,0.12214788290780765,Normal
38,5,221,2,-1,0,0,0.10925781672401219,Normal
37,74,150,1,-1,0,0,0.10130237764464095,Normal
44,58544,144,2,-1,0,0,0.08847541298115263,Normal
41,169,296,2,-1,0,0,0.17252983232298164,Normal
37,444,401,2,-1,0,0,0.10426965065674454,Normal
30,542,435,2,-1,0,0,0.06115390881359395,Normal
32,-205,388,1,-1,0,0,0.13129609825972305,Normal
30,112,245,1,-1,0,0,0.05354484034499718,Normal
35,39,143,1,-1,0,0,0.11170663890162646,Normal
55,1268,223,2,-1,0,0,0.17252983232298164,Normal
52,-98,423,1,-1,0,0,0.13129609825972305,Normal
33,44,231,1,-1,0,0,0.17151040723150301,Normal
55,-90,634,2,-1,0,0,0.11329520073348148,Normal
33,0,107,1,-1,0,0,0.11170663890162646,Normal
40,-94,227,1,-1,0,0,0.17151040723150301,Normal
39,-345,69,1,-1,0,0,0.17151040723150301,Normal
54,-932,799,1,-1,0,0,0.13129609825972305,Normal
39,20,109,1,-1,0,0,0.11956165223435716,Normal
49,90,127,1,-1,0,0,0.1392316511073144,Normal
52,31,120,1,-1,0,0,0.1392316511073144,Normal
27,134,68,3,-1,0,0,0.05020482921421521,Normal
26,0,180,2,-1,0,0,0.14125470240261323,Normal
40,61,112,3,-1,0,0,0.13637087175486673,Normal
47,-5,444,1,-1,0,0,0.13129609825972305,Normal
31,-45,246,2,-1,0,0,0.09776178084468323,Normal
53,156,259,4,-1,0,0,0.11356388448800342,Normal
31,564,223,3,-1,0,0,0.16923008974951065,Normal
33,-6,566,2,-1,0,0,0.13313989401580334,Normal
35,528,274,2,-1,0,0,0.1412718623038035,Normal
46,1481,49,3,-1,0,0,0.057514557215229134,Normal
31,2019,380,2,-1,0,0,0.009940347002424188,Normal
35,1855,138,1,-1,0,0,0.042355233337263876,Normal
29,147,376,2,-1,0,0,0.06122253936418798,Normal
51,220,421,2,-1,0,0,0.13313989401580334,Normal
33,198,121,2,-1,0,0,0.12175527874297243,Normal
37,115,36,1,-1,0,0,0.07235473840376705,Normal
43,87,328,2,-1,0,0,0.027740026146803265,Normal
42,644,19,1,-1,0,0,0.1442334744981421,Normal
28,225,866,2,-1,0,0,0.13313989401580334,Normal
57,502,229,3,-1,0,0,0.16923008974951065,Normal
38,-32,154,2,-1,0,0,0.14125470240261323,Normal
39,106,56,1,-1,0,0,0.1551513253604147,Normal
36,301,1581,2,-1,0,0,0.10426965065674454,Normal
57,906,117,1,-1,0,0,0.10876805475361034,Normal
44,187,185,1,-1,0,0,0.04846079719028584,Normal
48,852,202,1,-1,0,0,0.1393340854704092,Normal
46,143,279,1,-1,0,0,0.1551513253604147,Normal
43,71,180,5,-1,0,0,0.09652893822347236,Normal
